AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color
A665042,,10/12/2013 19:24,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Orange Tabby
A704242,,6/3/2015 9:00,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair Mix,Tortie
A698327,Kodah,7/6/2015 18:31,Adoption,,Dog,Neutered Male,4 years,Pit Bull Mix,Black/White
A695658,,1/21/2015 9:00,Transfer,SCRP,Cat,Intact Female,6 months,Domestic Shorthair Mix,Torbie
A707375,Candy Cane,11/28/2015 17:31,Adoption,,Dog,Spayed Female,10 months,Pit Bull,Brown/White
A675550,Lolly,3/30/2014 14:20,Adoption,,Dog,Spayed Female,3 years,Yorkshire Terrier Mix,Tan/Black
A694310,,12/27/2014 12:12,Transfer,Partner,Dog,Intact Female,2 days,Pit Bull Mix,Chocolate/White
A666315,Blanca,11/3/2013 14:40,Transfer,Partner,Dog,Spayed Female,6 years,Chihuahua Shorthair Mix,White/Tan
A689779,Nico,10/12/2014 11:34,Return_to_owner,,Dog,Spayed Female,5 years,Beagle Mix,Tricolor
A673601,,3/1/2014 13:59,Transfer,SCRP,Cat,Intact Male,2 years,Domestic Shorthair Mix,Cream Tabby/White
A584566,Meow,7/20/2015 13:11,Return_to_owner,,Cat,Spayed Female,14 years,Domestic Shorthair Mix,Blue/White
A711579,Gigi,9/22/2015 19:02,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Calico
A712317,Angel,9/23/2015 11:06,Return_to_owner,,Dog,Spayed Female,1 year,Miniature Poodle/Maltese,White
A674752,Bella,3/25/2014 16:17,Adoption,,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Black
A708989,,8/4/2015 9:00,Transfer,SCRP,Cat,Unknown,3 years,Domestic Shorthair Mix,Orange Tabby
A691871,,11/11/2014 13:18,Euthanasia,Suffering,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Brown Tabby/White
A679586,Ophelia,7/13/2014 17:50,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Black
A700287,Austin,6/6/2015 14:06,Adoption,,Dog,Neutered Male,10 months,Labrador Retriever,Black/White
A679924,Sprout,7/1/2014 14:30,Adoption,Foster,Cat,Spayed Female,1 month,Domestic Shorthair Mix,Calico
A684923,,7/31/2014 9:00,Transfer,SCRP,Cat,Intact Male,4 months,Domestic Shorthair Mix,Orange Tabby/White
A659400,Darth Caedus,12/30/2014 17:27,Return_to_owner,,Dog,Neutered Male,4 years,German Shepherd/Alaskan Malamute,Brown/White
A686562,Zooey,12/3/2014 7:49,Adoption,Foster,Dog,Spayed Female,4 months,Chihuahua Shorthair Mix,Black
A691098,Sushi,10/30/2014 11:13,Return_to_owner,,Dog,Neutered Male,2 years,Pit Bull Mix,Brown/White
A675342,Jenny,5/9/2014 13:06,Transfer,Partner,Cat,Spayed Female,4 months,Domestic Shorthair Mix,Calico/Blue Tabby
A681035,,6/11/2014 17:11,Transfer,Partner,Cat,Intact Male,2 days,Domestic Shorthair Mix,Black
A700587,,4/16/2015 15:07,Transfer,Partner,Cat,Unknown,1 day,Domestic Shorthair Mix,Black
A716684,Beethoven,1/30/2016 18:11,Adoption,Foster,Cat,Neutered Male,2 months,Siamese Mix,Seal Point/White
A691706,Lucy,12/13/2014 14:16,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Longhair Mix,Brown Tabby
A681113,Rocky,6/24/2014 17:28,Return_to_owner,,Dog,Neutered Male,7 months,Chihuahua Shorthair/Jack Russell Terrier,Tricolor
A680048,Gabby,6/8/2014 17:54,Transfer,Partner,Dog,Spayed Female,12 years,Boxer/Labrador Retriever,Brown Brindle
A702264,Frankie,5/14/2015 13:54,Return_to_owner,,Dog,Spayed Female,1 year,Yorkshire Terrier/Chihuahua Shorthair,White/Black
A676733,Sunday,4/18/2014 17:25,Return_to_owner,,Dog,Spayed Female,5 years,Australian Shepherd Mix,Black/White
A711794,Lewey,9/19/2015 17:42,Adoption,,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Brown/White
A549989,Bert,10/12/2013 18:58,Adoption,,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Black/White
A693366,,1/2/2015 12:40,Transfer,Partner,Dog,Spayed Female,5 years,Rat Terrier Mix,Black/White
A676215,,4/11/2014 18:13,Adoption,,Dog,Neutered Male,2 months,German Shepherd Mix,Sable
A677991,Fred,7/12/2014 18:56,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Black Smoke
A661391,Willie,10/6/2013 13:49,Adoption,,Dog,Neutered Male,1 year,Bull Terrier Mix,White
A713103,,12/9/2015 12:52,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair Mix,White/Blue Tabby
A691022,Comet,11/4/2014 17:07,Adoption,,Dog,Neutered Male,3 years,Beagle/Boxer,Brown/White
A684820,Rick,8/6/2014 14:22,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue/White
A702932,Pepper,7/24/2015 13:11,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Calico
A687320,,9/3/2014 16:20,Transfer,Partner,Cat,Unknown,2 days,Domestic Shorthair Mix,Brown Tabby
A698288,Autie,3/18/2015 11:37,Return_to_owner,,Dog,Spayed Female,2 years,Border Collie/Australian Cattle Dog,White/Brown
A710014,Nico,8/20/2015 17:13,Return_to_owner,,Dog,Neutered Male,4 years,Cane Corso,Brown Brindle
A670009,Delilah,2/2/2014 13:57,Euthanasia,Rabies Risk,Dog,Spayed Female,3 years,Pit Bull Mix,Black/White
A700456,,4/14/2015 14:34,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Black
A697310,Sadie,2/23/2015 18:27,Adoption,,Dog,Spayed Female,2 months,Jack Russell Terrier Mix,White/Brown
A596753,Ms Kitty,2/24/2015 16:39,Return_to_owner,,Cat,Spayed Female,4 years,Domestic Shorthair Mix,Black/White
A669269,Ruby,12/31/2013 16:33,Adoption,,Dog,Intact Female,1 month,Labrador Retriever/Pit Bull,White/Black
A677561,,4/26/2014 15:23,Transfer,Partner,Cat,Unknown,3 days,Domestic Shorthair Mix,Orange Tabby
A685488,,8/9/2014 9:00,Transfer,SCRP,Cat,Intact Female,8 months,Domestic Shorthair Mix,Blue
A689532,Oso,10/14/2014 17:27,Return_to_owner,,Dog,Neutered Male,10 years,Akita/German Shepherd,White/Black
A713790,Sader,12/16/2015 16:01,Adoption,Foster,Dog,Spayed Female,2 years,Pit Bull Mix,Tan/White
A654508,Gloria,11/16/2013 13:45,Adoption,Foster,Cat,Spayed Female,3 years,Maine Coon Mix,Torbie
A701948,Samantha,5/31/2015 17:12,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby
A697820,Bear,3/1/2015 14:11,Return_to_owner,,Dog,Neutered Male,8 years,German Shepherd/Chow Chow,Brown
A693913,Tobias,2/13/2015 11:24,Transfer,Partner,Dog,Neutered Male,10 months,Chihuahua Shorthair Mix,Tan
A678511,Hank,8/18/2015 12:48,Return_to_owner,,Dog,Neutered Male,1 year,German Shepherd Mix,White
A701475,Rosie,5/1/2015 11:21,Return_to_owner,,Dog,Spayed Female,9 years,Pug,Tan/Black
A664021,Shadow,10/12/2013 19:14,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black
A675499,Jazz,3/28/2014 14:20,Return_to_owner,,Dog,Intact Female,2 years,Border Collie Mix,Black/White
A681283,,6/20/2014 17:51,Adoption,,Dog,Neutered Male,3 months,Cairn Terrier Mix,Brown
A662774,Misty,10/19/2013 19:02,Adoption,,Dog,Spayed Female,5 months,Labrador Retriever/German Shepherd,Brown/Black
A685492,Luke,8/17/2014 15:09,Transfer,Partner,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby
A684121,,7/19/2014 18:32,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Brown Tabby/White
A656273,Pewter,11/18/2013 14:22,Adoption,,Cat,Neutered Male,6 months,Domestic Medium Hair Mix,Blue/White
A694642,Wilma,2/27/2015 13:36,Adoption,Foster,Dog,Spayed Female,1 year,Labrador Retriever Mix,Black/White
A663210,Charlie,4/12/2014 15:32,Adoption,Foster,Cat,Neutered Male,9 years,Domestic Shorthair Mix,Black
A680573,,6/10/2014 16:37,Transfer,Partner,Dog,Spayed Female,1 year,Wire Hair Fox Terrier/Chihuahua Shorthair,Cream
A668315,Casey,12/13/2013 11:47,Transfer,Partner,Dog,Intact Female,4 years,Chihuahua Shorthair Mix,Black/Tan
A671391,Riker,1/27/2014 17:47,Adoption,,Dog,Neutered Male,2 months,German Shepherd Mix,Brown/White
A701009,Sadie,5/27/2015 17:49,Transfer,Partner,Dog,Intact Female,2 years,Labrador Retriever Mix,Black
A694866,Mocha,1/8/2015 17:03,Return_to_owner,,Dog,Spayed Female,1 year,Cairn Terrier Mix,Tan/White
A709751,Jonas,9/14/2015 13:32,Died,In Foster,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby/White
A706262,Honorina,7/5/2015 11:53,Euthanasia,Suffering,Cat,Intact Female,2 months,Domestic Medium Hair Mix,Brown Tabby
A673976,Jasper,3/21/2014 19:32,Adoption,,Dog,Neutered Male,5 months,Siberian Husky/Labrador Retriever,White/Brown
A718692,Charlotte,1/9/2016 13:48,Adoption,,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Black
A704331,Pan,7/30/2015 10:23,Adoption,Foster,Cat,Neutered Male,6 years,Domestic Shorthair Mix,Brown Tabby/White
A713655,Tiny,10/21/2015 14:41,Adoption,,Dog,Intact Female,12 years,Chihuahua Shorthair Mix,White/Tan
A711007,Penny,11/8/2015 16:29,Adoption,,Dog,Spayed Female,1 year,Staffordshire Mix,Brown/White
A708533,,7/31/2015 14:13,Transfer,Partner,Dog,Intact Male,3 weeks,Pit Bull Mix,Brown/White
A697089,Beasly,3/1/2015 13:19,Transfer,Partner,Dog,Neutered Male,5 years,Beagle Mix,Tricolor
A692471,Cokito,12/1/2014 11:43,Transfer,Partner,Dog,Neutered Male,2 years,Maltese/Shih Tzu,White
A670596,Fred,1/12/2014 12:15,Return_to_owner,,Dog,Spayed Female,4 years,Labrador Retriever,Yellow
A708513,,8/1/2015 18:42,Adoption,,Dog,Spayed Female,3 months,Dachshund Mix,White/Brown
A706973,Bella,7/8/2015 16:24,Return_to_owner,,Dog,Spayed Female,3 years,Lhasa Apso Mix,Brown/Gray
A712338,Noel,9/27/2015 12:36,Adoption,Offsite,Dog,Neutered Male,5 months,Harrier Mix,Tricolor
A681067,Summer,10/14/2014 15:19,Euthanasia,Aggressive,Dog,Spayed Female,3 years,Staffordshire Mix,Fawn
A696736,Addie,2/11/2015 12:32,Return_to_owner,,Dog,Spayed Female,5 years,Norwich Terrier Mix,Red/White
A689052,,9/28/2014 15:45,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,White/Orange Tabby
A665990,Lily,11/2/2013 11:33,Return_to_owner,,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Tan/White
A719825,Lacy,2/2/2016 12:18,Adoption,,Dog,Spayed Female,3 months,Chihuahua Shorthair/Jack Russell Terrier,Red/White
A718577,Sancho,1/5/2016 15:10,Return_to_owner,,Dog,Neutered Male,5 years,Labrador Retriever Mix,Black/White
A682287,Philemon,6/30/2014 11:17,Return_to_owner,,Cat,Intact Male,5 years,Domestic Medium Hair Mix,Black
A702496,Murphy,5/18/2015 18:22,Adoption,,Dog,Neutered Male,8 months,Basset Hound Mix,Black/White
A676218,Agatha,5/8/2014 14:32,Adoption,,Dog,Spayed Female,2 years,Jack Russell Terrier/Pit Bull,White/Brown
A675538,Copper,4/9/2014 16:16,Transfer,Partner,Dog,Neutered Male,6 months,Beagle,Orange/White
A691864,Sloopy,11/11/2014 18:42,Return_to_owner,,Dog,Neutered Male,8 years,Bernese Mountain Dog Mix,Tricolor
A702504,,5/14/2015 18:50,Transfer,Partner,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Calico
A710517,Daisy,10/20/2015 8:34,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Black
A720371,Moose,2/15/2016 0:00,Transfer,Partner,Dog,Neutered Male,4 months,Anatol Shepherd/Labrador Retriever,Buff
A680053,Ginger,6/9/2014 13:29,Adoption,,Dog,Spayed Female,8 years,Cocker Spaniel Mix,White/Liver
A678245,Canelo,5/15/2014 13:29,Transfer,Partner,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Gold
A702174,,7/28/2015 10:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Longhair Mix,Black
A683022,Rosebud,7/6/2014 12:32,Return_to_owner,,Dog,Spayed Female,13 years,Great Pyrenees Mix,White
A690109,Bugsy,11/15/2014 14:07,Transfer,Partner,Dog,Neutered Male,5 years,Pug,Brown/Black
A707310,Legs,8/13/2015 13:26,Transfer,Partner,Dog,Neutered Male,5 months,Chihuahua Longhair Mix,Brown
A709667,,8/12/2015 11:40,Transfer,Partner,Dog,Intact Male,1 month,Labrador Retriever Mix,Black/White
A695213,Yogi,1/19/2015 18:33,Adoption,,Dog,Neutered Male,1 year,Siberian Husky Mix,White
A679767,,5/29/2014 18:50,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Calico
A693315,Piper,12/7/2014 18:25,Adoption,,Dog,Spayed Female,6 months,Chihuahua Shorthair/Yorkshire Terrier,Black/Brown
A674944,Janie,5/6/2014 13:20,Adoption,,Cat,Spayed Female,7 years,Domestic Shorthair Mix,Calico
A689674,Roxy,10/12/2014 18:02,Adoption,,Dog,Spayed Female,1 year,Alaskan Malamute/Akita,Brown/Black
A663386,Bolou,12/2/2013 11:49,Transfer,Partner,Dog,Neutered Male,4 years,Chow Chow,Blue
A711339,Sadie Rose,9/10/2015 13:13,Euthanasia,Aggressive,Dog,Spayed Female,2 years,Rottweiler,Black/Brown
A671526,Ethal,2/1/2014 18:30,Adoption,,Dog,Spayed Female,12 years,Labrador Retriever Mix,Yellow
A620222,Hope,10/18/2015 16:41,Adoption,,Dog,Spayed Female,4 years,Collie Rough Mix,Tan/Black
A700046,,4/9/2015 14:17,Transfer,Partner,Cat,Unknown,3 days,Domestic Shorthair Mix,Black
A683408,,7/10/2014 18:16,Transfer,Partner,Cat,Intact Female,1 year,Domestic Shorthair Mix,Tortie
A680516,Derrick,6/6/2014 13:01,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby/White
A710897,Origami,9/4/2015 15:53,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby
A711724,,9/11/2015 0:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Brown Tabby
A676859,Midnight,4/18/2014 11:56,Return_to_owner,,Dog,Neutered Male,1 year,Flat Coat Retriever Mix,Black/White
A708327,Xena,8/8/2015 15:22,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Blue/White
A717916,Manchita,12/26/2015 12:34,Return_to_owner,,Dog,Neutered Male,5 years,Chihuahua Shorthair Mix,Tricolor
A711169,Beyonce,9/3/2015 11:44,Return_to_owner,,Dog,Intact Female,2 years,American Pit Bull Terrier Mix,Fawn/White
A681720,Shaw May,6/21/2014 18:17,Return_to_owner,,Dog,Spayed Female,1 year,Pit Bull/Boxer,Brown Brindle/White
A685447,Prinsesa,8/8/2014 15:32,Return_to_owner,,Dog,Spayed Female,8 years,Chihuahua Shorthair Mix,Black/White
A408035,Lizzie,12/27/2014 12:59,Return_to_owner,,Dog,Spayed Female,12 years,Pit Bull Mix,Brown Brindle
A677994,Isadora,7/29/2014 13:43,Adoption,Foster,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Tortie
A663986,Roberto,10/2/2013 16:38,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black/White
A683712,,7/21/2014 13:07,Transfer,Partner,Dog,Spayed Female,10 months,Dachshund Wirehair/Chihuahua Longhair,Gray/White
A648065,Kerubin,5/24/2015 10:58,Euthanasia,Rabies Risk,Dog,Neutered Male,3 years,Basset Hound Mix,White/Brown
A703494,Stormy,6/3/2015 12:33,Euthanasia,Suffering,Cat,Intact Female,1 month,Domestic Longhair Mix,Black
A691862,Rage,11/11/2014 18:51,Return_to_owner,,Dog,Neutered Male,1 year,Pit Bull Mix,White/Tan
A684531,,8/2/2014 11:58,Transfer,Partner,Dog,Intact Male,7 months,Chow Chow/Australian Cattle Dog,White/Red
A700776,,4/19/2015 13:47,Euthanasia,Suffering,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Black
A708720,Moon Light,9/3/2015 18:25,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black/White
A680286,Oliver,6/1/2014 18:50,Return_to_owner,,Dog,Neutered Male,6 years,Miniature Schnauzer,Gray
A675977,Jude,4/3/2014 18:17,Return_to_owner,,Dog,Spayed Female,2 years,Pit Bull Mix,White/Brown
A682579,,7/23/2014 16:02,Transfer,Partner,Dog,Intact Male,1 month,Miniature Poodle Mix,Black/White
A695946,Sister,2/15/2015 14:34,Adoption,,Dog,Spayed Female,1 year,Pit Bull Mix,Black/White
A689110,,9/30/2014 9:00,Transfer,SCRP,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Black/White
A672237,Tina,2/24/2014 14:28,Adoption,,Dog,Spayed Female,2 months,Boxer/Catahoula,Red/White
A545780,Daniel Leon,12/17/2013 17:23,Return_to_owner,,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Orange Tabby/White
A705583,,6/20/2015 18:53,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A709825,,8/15/2015 15:34,Euthanasia,Suffering,Dog,Intact Male,5 years,Pit Bull/Chinese Sharpei,Tan/White
A720427,Callie,2/14/2016 16:21,Adoption,,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Calico
A613821,Rosie,9/12/2014 8:18,Adoption,Foster,Dog,Spayed Female,5 years,Pit Bull Mix,Tan/White
A716970,Noel,12/6/2015 18:20,Adoption,,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Tricolor
A674469,Diamond,3/25/2014 17:15,Return_to_owner,,Dog,Intact Female,1 year,Pit Bull Mix,Blue/White
A668246,,12/8/2013 16:18,Transfer,Partner,Dog,Intact Female,2 years,Pit Bull Mix,Tan/White
A687037,Oscar,8/17/2015 16:54,Return_to_owner,,Cat,Neutered Male,13 years,Domestic Shorthair Mix,Orange Tabby
A709749,Janeane,9/22/2015 12:49,Transfer,Partner,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Calico
A678088,June,6/24/2014 16:39,Adoption,,Cat,Spayed Female,2 years,Domestic Medium Hair Mix,Orange Tabby/White
A699713,,4/2/2015 9:00,Transfer,SCRP,Cat,Intact Male,8 months,Domestic Shorthair Mix,Cream Tabby
A704438,Cedric,6/5/2015 15:51,Return_to_owner,,Dog,Neutered Male,4 years,Chihuahua Shorthair Mix,Black/Tan
A509228,Cesar,4/10/2014 14:20,Return_to_owner,,Dog,Neutered Male,8 years,Pit Bull,Blue/White
A677773,,4/29/2014 13:38,Transfer,Partner,Cat,Intact Female,6 days,Domestic Shorthair Mix,Orange Tabby
A682672,Dude,7/1/2014 15:10,Return_to_owner,,Dog,Neutered Male,8 years,Chihuahua Shorthair Mix,Tan
A656608,Rascal,9/3/2015 13:39,Transfer,Partner,Dog,Neutered Male,2 years,Dachshund/Chihuahua Shorthair,Brown/White
A683114,French Fry,8/23/2014 16:51,Transfer,Partner,Cat,Neutered Male,4 months,Domestic Shorthair Mix,White/Orange Tabby
A679916,Jacks,6/11/2014 15:50,Adoption,,Dog,Neutered Male,3 years,German Shepherd Mix,Brown/Black
A718646,Agatha,1/21/2016 16:39,Adoption,,Dog,Spayed Female,7 years,Jack Russell Terrier Mix,White/Brown
A692608,Lucky,3/1/2015 13:37,Transfer,Partner,Dog,Neutered Male,1 year,Pit Bull Mix,Blue/White
A664058,Bubba,6/1/2015 17:47,Adoption,,Dog,Neutered Male,2 years,Labrador Retriever/Pit Bull,Black/White
A702743,Jackson,6/24/2015 18:17,Adoption,,Dog,Neutered Male,3 months,Labrador Retriever Mix,Black/White
A689480,Miracle,10/10/2014 15:07,Transfer,Partner,Cat,Spayed Female,9 months,Domestic Shorthair Mix,Calico
A720862,Cerberus,2/16/2016 16:59,Return_to_owner,,Dog,Neutered Male,6 months,Labrador Retriever Mix,Black/White
A695579,Cleopatra,1/31/2015 17:47,Adoption,,Dog,Spayed Female,4 years,American Staffordshire Terrier,Brown/White
A686225,Shiner,9/6/2014 17:58,Adoption,,Dog,Neutered Male,6 months,Labrador Retriever/Dalmatian,White/Brown
A677306,,9/23/2014 11:16,Adoption,Foster,Cat,Neutered Male,6 months,Domestic Shorthair Mix,Brown Tabby
A683996,,7/25/2014 16:43,Transfer,Partner,Dog,Neutered Male,7 months,Labrador Retriever,Yellow
A704806,,6/9/2015 15:54,Transfer,Partner,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Brown Tabby
A704952,Tommy,8/11/2015 0:00,Transfer,Partner,Cat,Neutered Male,3 months,Domestic Medium Hair Mix,Brown Tabby
A623449,Topi,1/5/2014 12:22,Adoption,,Dog,Neutered Male,5 years,Pointer/Chinese Sharpei,White/Brown
A706993,,7/15/2015 16:24,Adoption,,Dog,Neutered Male,1 year,Dachshund Mix,Brown
A705590,,6/27/2015 13:19,Adoption,,Dog,Neutered Male,2 months,Australian Shepherd/Labrador Retriever,Black Brindle
A688313,Silvia,10/28/2014 15:33,Transfer,Partner,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Brown Tabby
A702652,Mitsy Bitsy,5/21/2015 17:52,Adoption,,Dog,Spayed Female,7 years,Maltese Mix,White
A694517,Robbie,1/3/2015 18:52,Adoption,,Dog,Neutered Male,1 year,Beagle/Labrador Retriever,Black/White
A706229,Elvis,6/26/2015 19:11,Euthanasia,Suffering,Dog,Neutered Male,15 years,Labrador Retriever Mix,Black/White
A707208,Connie,7/19/2015 11:13,Return_to_owner,,Dog,Intact Female,1 year,Boxer Mix,Brown/White
A713201,,10/7/2015 18:16,Adoption,,Dog,Spayed Female,2 months,Australian Cattle Dog Mix,Black/White
A707105,Riley,7/31/2015 16:24,Adoption,,Dog,Spayed Female,8 years,Rat Terrier Mix,White/Black
A667850,Sissy,12/24/2013 14:41,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Black/White
A714098,Mini,10/23/2015 15:21,Adoption,,Dog,Spayed Female,8 years,Chihuahua Shorthair Mix,Black/White
A676636,,4/16/2014 17:34,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Brown Tabby
A705242,Ernie,6/23/2015 13:39,Transfer,Partner,Cat,Neutered Male,2 years,Domestic Longhair Mix,Orange Tabby
A658546,Noodle,11/6/2013 11:11,Died,In Foster,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Brown Tabby
A693414,,12/20/2014 13:06,Adoption,,Dog,Spayed Female,10 months,Carolina Dog Mix,Tan/Black
A687418,,9/4/2014 17:11,Transfer,Partner,Cat,Intact Female,2 days,Domestic Shorthair Mix,Calico
A667962,,11/27/2013 19:20,Transfer,SCRP,Cat,Intact Female,2 years,Domestic Medium Hair Mix,Tortie
A705976,Rick,8/1/2015 17:47,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black/White
A629810,Julio,9/18/2015 15:06,Return_to_owner,,Dog,Neutered Male,8 years,Miniature Schnauzer,Black/Tan
A685734,,8/17/2014 17:21,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever Mix,Brown/White
A594904,Tashi,7/8/2014 11:12,Euthanasia,Suffering,Dog,Neutered Male,5 years,Australian Shepherd/Chow Chow,Black/Brown
A669391,Einstein,12/20/2013 11:44,Return_to_owner,,Dog,Intact Male,2 years,Miniature Schnauzer Mix,White
A717079,Baby Girl,12/2/2015 12:59,Return_to_owner,,Dog,Spayed Female,3 years,Black Mouth Cur Mix,Brown/Black
A701717,,5/4/2015 13:44,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Black
A658783,Maggie,1/16/2016 16:48,Transfer,Partner,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Brown/White
A664338,J,12/24/2013 15:16,Transfer,Partner,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Black
A684150,Gemini,9/15/2014 12:48,Return_to_owner,,Dog,Spayed Female,1 year,Pit Bull Mix,White/Black
A716961,,12/1/2015 8:02,Euthanasia,Suffering,Dog,Intact Female,4 weeks,Chihuahua Longhair Mix,Tan
A679130,,5/21/2014 19:43,Transfer,SCRP,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Blue/White
A580469,Alex,11/27/2013 11:08,Return_to_owner,,Dog,Neutered Male,12 years,Labrador Retriever Mix,Yellow
A681294,Bumper,6/26/2014 12:13,Transfer,Partner,Dog,Neutered Male,6 months,American Staffordshire Terrier Mix,Brown/White
A251214,Rex,9/4/2014 16:12,Return_to_owner,,Dog,Neutered Male,12 years,German Shepherd Mix,Cream
A679592,Caramel,7/12/2014 12:20,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Torbie
